Fecha,Temperatura externa,Temperatura interna,Humedad externa,Humedad interna,Presion,Punto de rocio,Sensación térmica,Velocidad del viento,Lluvia diaria,Radiacion solar
11/02/2022 15:29,21.8,23.5,37,51,1024.2,6.5,21.8,2.4,0,340
11/02/2022 15:39,22,24,33,50,1024.3,5,22,2,0,248
11/02/2022 15:49,20.7,24,38,50,1024.4,5.9,20.7,4.4,0,65
11/02/2022 15:59,18.6,23.8,43,50,1024.2,5.8,18.6,3.4,0,36
11/02/2022 16:09,18.2,23.6,44,50,1024.2,5.7,18.2,2,0,28
11/02/2022 16:19,17.6,23.3,45,50,1024.2,5.5,17.6,2.4,0,25
11/02/2022 16:30,16.9,23.4,49,50,1024.4,6.1,16.2,5.1,0,24
11/02/2022 16:40,16.6,23.2,49,50,1024.3,5.8,16.2,3.7,0,11
11/02/2022 16:50,16.5,22.9,50,51,1024.3,6,16.5,2.4,0,9
11/02/2022 17:00,16.6,22.8,50,51,1024.1,6.1,16.6,1.7,0,11
11/02/2022 17:10,16.4,22.9,50,51,1024.2,5.9,16.4,2,0,10
11/02/2022 17:20,16.3,22.7,50,51,1024.5,5.9,16.3,2.4,0,6
11/02/2022 17:30,16.2,22.7,50,51,1024.5,5.8,16.2,1.4,0,4
11/02/2022 17:40,16,22.5,51,51,1024.5,5.9,16,1.7,0,3
11/02/2022 17:50,15.9,22.4,53,52,1024.4,6.3,15.8,2.4,0,4
11/02/2022 18:00,15.6,22.3,54,52,1024.4,6.3,15.6,1.7,0,0
11/02/2022 18:10,15.5,22,54,52,1024.7,6.2,15.5,1.7,0,0
11/02/2022 18:20,15.4,22,54,52,1024.7,6.1,15.4,2,0,0
11/02/2022 18:30,15.3,22,55,53,1024.8,6.3,15.3,1.4,0,0
11/02/2022 18:40,15.2,21.9,55,54,1025,6.2,15.2,1.7,0,0
11/02/2022 18:50,15,21.8,56,54,1025,6.3,14.8,2.4,0,0
11/02/2022 19:00,14.8,21.7,58,55,1025,6.6,14.8,1.7,0,0
11/02/2022 19:10,14.7,21.5,59,55,1025.3,6.8,14.7,2,0,0
11/02/2022 19:20,14.6,21.5,59,55,1025.4,6.7,13.7,3.7,0,0
11/02/2022 19:30,14.4,21.4,60,55,1025.5,6.7,14.4,1.7,0,0
11/02/2022 19:40,14.1,21.2,61,56,1025.4,6.7,14.1,1.4,0,0
11/02/2022 19:50,14,21.1,61,56,1025.5,6.6,14,1.7,0,0
11/02/2022 20:00,13.8,21,62,56,1025.5,6.6,13.8,1.4,0,0
11/02/2022 20:10,13.8,20.8,63,57,1025.6,6.9,12.6,4.1,0,0
11/02/2022 20:20,13.6,20.8,63,58,1025.8,6.7,13,2.7,0,0
11/02/2022 20:30,13.5,20.7,63,58,1025.9,6.6,12.3,4.1,0,0
11/02/2022 20:40,13.5,20.7,64,58,1026.3,6.8,13.5,1.7,0,0
11/02/2022 20:51,13.4,20.5,64,58,1026.3,6.7,13.4,1,0,0
11/02/2022 21:01,13.3,20.5,65,59,1026.4,6.9,13.3,1.4,0,0
11/02/2022 21:11,13.1,20.3,65,59,1026.4,6.7,12.5,2.4,0,0
11/02/2022 21:21,13,20.3,66,60,1026.6,6.8,13,1,0,0
11/02/2022 21:31,12.8,20.2,68,60,1026.6,7,12,2.7,0,0
11/02/2022 21:41,12.7,20,68,60,1026.9,6.9,12.7,1,0,0
11/02/2022 21:51,12.7,19.9,69,61,1026.7,7.2,12.3,2,0,0
11/02/2022 22:01,12.7,19.8,69,61,1026.9,7.2,12.7,1.4,0,0
11/02/2022 22:11,12.7,19.8,70,61,1026.8,7.4,12.5,1.7,0,0
11/02/2022 22:21,12.6,19.8,70,61,1026.8,7.3,12.2,2,0,0
11/02/2022 22:31,12.6,19.5,70,62,1027.1,7.3,12.4,1.7,0,0
11/02/2022 22:41,12.6,19.5,70,62,1026.8,7.3,12.6,1.4,0,0
11/02/2022 22:51,12.5,19.5,70,62,1026.8,7.2,12.3,1.7,0,0
11/02/2022 23:01,12.5,19.4,70,62,1026.6,7.2,12.5,1,0,0
11/02/2022 23:11,12.5,19.4,70,62,1026.7,7.2,12.5,1,0,0
11/02/2022 23:21,12.4,19.3,69,62,1026.4,6.9,12.4,0.7,0,0
11/02/2022 23:31,12.2,19.2,69,62,1026.2,6.7,12.2,1,0,0
11/02/2022 23:41,12.2,19.1,69,62,1026.2,6.7,12,1.7,0,0
11/02/2022 23:51,11.9,18.9,70,63,1026.3,6.6,11.9,1.4,0,0
12/02/2022 0:01,11.6,18.8,70,62,1025.9,6.3,10.8,2.4,0,0
12/02/2022 0:11,11.4,18.6,70,62,1025.8,6.1,11.4,1,0,0
12/02/2022 0:21,11.4,18.4,70,62,1025.8,6.1,11.3,1.4,0,0
12/02/2022 0:31,11.4,18.3,71,62,1026,6.3,11.4,1,0,0
12/02/2022 0:41,11.4,18.2,71,62,1025.7,6.3,11.4,1,0,0
12/02/2022 0:51,11.2,18.2,71,62,1025.6,6.1,11.2,1,0,0
12/02/2022 1:01,11.2,17.9,71,61,1025.4,6.1,11.1,1.4,0,0
12/02/2022 1:12,11.3,17.9,71,62,1025.2,6.2,11.3,1,0,0
12/02/2022 1:22,11.3,17.9,72,62,1025,6.4,11.3,1,0,0
12/02/2022 1:32,11.4,17.9,71,62,1025.1,6.3,11.3,1.4,0,0
12/02/2022 1:42,11.2,17.9,71,62,1024.9,6.1,11.2,0,0,0
12/02/2022 1:52,11,17.8,70,62,1024.7,5.7,11,0.3,0,0
12/02/2022 2:02,10.8,17.8,71,62,1024.8,5.8,10.8,0,0,0
12/02/2022 2:12,10.8,17.6,72,61,1024.6,6,10.8,1,0,0
12/02/2022 2:22,11.1,17.5,71,62,1024.8,6,11,1.4,0,0
12/02/2022 2:32,11.3,17.5,72,62,1024.6,6.4,10.9,1.7,0,0
12/02/2022 2:42,11.6,17.5,71,63,1024.5,6.5,11.6,1.4,0,0
12/02/2022 2:52,11.7,17.4,71,63,1024.4,6.6,11.2,2,0,0
12/02/2022 3:02,11.8,17.3,71,64,1024.1,6.7,11.5,1.7,0,0
12/02/2022 3:12,11.8,17.3,70,64,1024.3,6.5,11.8,1,0,0
12/02/2022 3:22,11.9,17.2,70,64,1024.2,6.6,11.9,1.4,0,0
12/02/2022 3:32,11.9,17.2,70,64,1024.2,6.6,11.9,1.4,0,0
12/02/2022 3:42,11.9,17.1,70,65,1024.2,6.6,11.9,1,0,0
12/02/2022 3:52,11.8,17.1,70,65,1024.2,6.5,11.8,1,0,0
12/02/2022 4:02,11.8,17,70,65,1023.9,6.5,11.8,1.4,0,0
12/02/2022 4:12,11.9,16.9,70,66,1024.2,6.6,11.4,2,0,0
12/02/2022 4:22,11.9,16.9,70,67,1024,6.6,11.4,2,0,0
12/02/2022 4:32,12,16.9,69,67,1024.1,6.5,12,1,0,0
12/02/2022 4:42,12,16.8,69,67,1024.3,6.5,12,1.4,0,0
12/02/2022 4:52,12,16.8,69,67,1024.6,6.5,12,1,0,0
12/02/2022 5:02,12,16.8,69,67,1024.7,6.5,11.7,1.7,0,0
12/02/2022 5:12,12,16.7,68,68,1024.6,6.3,11.5,2,0,0
12/02/2022 5:22,12,16.7,68,68,1024.7,6.3,11.2,2.4,0,0
12/02/2022 5:32,11.9,16.7,68,68,1025.1,6.2,11.1,2.4,0,0
12/02/2022 5:43,11.8,16.6,68,68,1025.1,6.1,11.3,2,0,0
12/02/2022 5:53,11.6,16.6,68,68,1025.3,5.9,11,2,0,0
12/02/2022 6:03,11.5,16.5,68,68,1025.4,5.8,11.4,1.4,0,0
12/02/2022 6:13,11.4,16.5,68,68,1025.3,5.7,11.4,1,0,0
12/02/2022 6:23,11.3,16.4,69,68,1025.4,5.8,11.3,0.7,0,5
12/02/2022 6:33,11.2,16.3,69,69,1025.3,5.7,11.2,1,0,14
12/02/2022 6:43,11.3,16.2,69,69,1025.4,5.8,11.3,1,0,22
12/02/2022 6:53,11.4,16.1,69,70,1025.5,5.9,11.3,1.4,0,25
12/02/2022 7:03,11.6,16,69,70,1025.9,6.1,11.6,1,0,40
12/02/2022 7:13,12.4,16,67,70,1026,6.4,12.4,1.4,0,74
12/02/2022 7:23,13.5,16,62,70,1026.3,6.4,13.3,2,0,112
12/02/2022 7:33,14.3,16,56,71,1026.2,5.6,14,2.4,0,123
12/02/2022 7:43,14,16.1,55,70,1026.5,5.1,13.6,2.4,0,71
12/02/2022 7:53,13.8,16.2,57,70,1026.5,5.4,13.8,1.4,0,89
12/02/2022 8:03,14,16.2,56,70,1026.7,5.4,13.8,2,0,95
12/02/2022 8:13,14.7,16.3,56,71,1026.8,6,14.4,2.4,0,138
12/02/2022 8:23,15.6,16.4,52,70,1026.9,5.8,15.6,2,0,116
12/02/2022 8:33,16.2,16.5,49,70,1026.9,5.5,16.2,1.7,0,157
12/02/2022 8:43,16.1,16.6,48,69,1027.1,5.1,16.1,1.4,0,108
12/02/2022 8:53,16.4,16.7,46,69,1027,4.7,16.4,1,0,145
12/02/2022 9:03,17,16.8,43,69,1027.2,4.3,17,1.7,0,126
12/02/2022 9:13,17.6,17,42,67,1027.2,4.5,17.6,2,0,357
12/02/2022 9:23,18.7,17.1,42,66,1027.2,5.5,18.7,2,0,417
12/02/2022 9:33,20.9,17.3,38,65,1027.1,6,20.9,2,0,361
12/02/2022 9:43,19.2,17.5,36,65,1027,3.8,19.2,1.4,0,133
12/02/2022 9:53,18.6,17.6,38,62,1027,4,18.6,0.7,0,335
12/02/2022 10:03,20.4,17.7,36,62,1027,4.8,20.4,2.4,0,493
12/02/2022 10:14,20.1,17.9,37,63,1027.2,5,20.1,3.7,0,173
12/02/2022 10:24,18.6,18.2,42,64,1026.8,5.4,18.6,2.7,0,445
12/02/2022 10:34,18.4,18.3,42,64,1026.8,5.3,18.4,3.1,0,161
12/02/2022 10:44,18.3,18.6,42,63,1026.9,5.2,18.3,2,0,223
12/02/2022 10:54,19.4,18.6,40,63,1026.9,5.5,19.4,3.1,0,482
12/02/2022 11:04,20.2,18.9,38,63,1026.8,5.4,20.2,2.4,0,491
12/02/2022 11:14,20.8,19.2,34,61,1026.8,4.4,20.8,4.8,0,506
12/02/2022 11:24,21.1,19.5,33,59,1026.5,4.2,21.1,2.7,0,529
12/02/2022 11:34,21.3,19.7,32,59,1026.4,3.9,21.3,2.7,0,169
12/02/2022 11:44,20,19.7,32,56,1026.3,2.8,20,1,0,151
12/02/2022 11:54,19.7,19.8,34,55,1026.3,3.4,19.7,3.1,0,153
12/02/2022 12:04,20.3,19.9,33,56,1026.2,3.5,20.3,3.1,0,183
12/02/2022 12:14,20.1,20,32,56,1026.1,2.9,20.1,3.4,0,108
12/02/2022 12:24,19.2,20,34,56,1026,3,19.2,1.7,0,90
12/02/2022 12:34,19.1,20,35,57,1026,3.3,19.1,1,0,119
12/02/2022 12:44,19.6,19.9,34,58,1025.9,3.3,19.6,2.7,0,272
12/02/2022 12:54,19.9,20.1,33,57,1025.8,3.1,19.9,2.7,0,160
12/02/2022 13:04,20.6,20.4,30,57,1025.8,2.4,20.6,1.7,0,159
12/02/2022 13:14,20.9,20.6,30,57,1025.6,2.7,20.9,1.7,0,185
12/02/2022 13:24,22.9,20.6,28,57,1025.4,3.4,22.9,3.1,0,564
12/02/2022 13:34,23.9,21.1,24,55,1025.3,2.1,23.9,2.4,0,553
12/02/2022 13:44,23.7,21.5,24,55,1025.4,1.9,23.7,3.1,0,427
12/02/2022 13:54,22.1,21.6,28,55,1025,2.7,22.1,1.7,0,138
12/02/2022 14:04,21,21.7,30,55,1025.2,2.8,21,3.1,0,156
12/02/2022 14:14,20.9,21.8,31,54,1025,3.1,20.9,1.7,0,371
12/02/2022 14:24,23.2,22.3,28,53,1024.8,3.7,23.2,2.7,0,492
12/02/2022 14:35,23.7,22.7,28,52,1024.9,4.1,23.7,2.4,0,172
12/02/2022 14:45,22.9,22.9,29,52,1024.9,3.9,22.9,3.4,0,410
12/02/2022 14:55,24.1,23.5,25,52,1025,2.8,24.1,1.4,0,381
12/02/2022 15:05,23.6,23.7,27,52,1025,3.5,23.6,3.7,0,394
12/02/2022 15:15,24.6,24,24,51,1024.9,2.7,24.6,3.7,0,370
12/02/2022 15:25,24.2,24.3,25,51,1024.9,2.9,24.2,2.4,0,263
12/02/2022 15:35,22.1,24.3,28,51,1024.9,2.7,22.1,3.4,0,244
12/02/2022 15:45,23.1,24.6,29,51,1024.9,4.1,23.1,3.7,0,271
12/02/2022 15:55,23.4,24.8,26,51,1024.8,2.8,23.4,2.4,0,245
12/02/2022 16:05,23.4,25.1,27,50,1024.9,3.3,23.4,3.1,0,224
12/02/2022 16:15,22.1,25.2,29,50,1025,3.2,22.1,3.4,0,116
12/02/2022 16:25,21.6,25.2,31,50,1024.9,3.7,21.6,3.1,0,176
12/02/2022 16:35,22.1,25.3,30,50,1024.9,3.7,22.1,2.4,0,151
12/02/2022 16:45,21.8,25.5,31,51,1025,3.9,21.8,2.4,0,129
12/02/2022 16:55,21.1,25.6,32,51,1025,3.8,21.1,2.4,0,104
12/02/2022 17:05,19.3,25.6,37,51,1025.1,4.2,19.3,2.7,0,34
12/02/2022 17:15,18.1,25.4,42,51,1025.1,5,18.1,2,0,23
12/02/2022 17:25,17.1,25.2,44,51,1025.2,4.7,16.9,3.4,0,17
12/02/2022 17:35,16.6,25.1,48,51,1025.3,5.5,16.3,3.4,0,13
12/02/2022 17:45,16.1,25,49,51,1025.2,5.4,16,2.7,0,9
12/02/2022 17:55,15.6,24.9,52,52,1025.4,5.8,14.8,4.1,0,6
12/02/2022 18:05,15.2,24.7,53,52,1025.5,5.7,15,2.4,0,0
12/02/2022 18:15,14.9,24.6,55,52,1025.4,5.9,13.9,4.4,0,0
12/02/2022 18:25,14.6,24.6,56,52,1025.6,5.9,13.9,3.4,0,0
12/02/2022 18:35,14.5,24.3,57,52,1025.7,6.1,13.7,3.4,0,0
12/02/2022 18:45,14.4,24.2,58,52,1026.1,6.2,13.6,3.4,0,0
12/02/2022 18:55,14.3,24.1,58,52,1026,6.1,14.3,1.7,0,0
12/02/2022 19:05,14.1,23.9,58,54,1026,6,13.4,3.1,0,0
12/02/2022 19:16,14,23.9,58,54,1026.1,5.9,13.3,3.1,0,0
12/02/2022 19:26,13.8,23.7,59,54,1026.4,5.9,13.4,2.4,0,0
12/02/2022 19:36,13.8,23.6,59,54,1026.3,5.9,13,3.1,0,0
12/02/2022 19:46,13.8,23.5,59,54,1026.3,5.9,13.8,1.7,0,0
12/02/2022 19:56,13.7,23.4,58,54,1026.5,5.6,13.1,2.7,0,0
12/02/2022 20:06,13.6,23.2,58,54,1026.8,5.5,13.1,2.4,0,0
12/02/2022 20:16,13.6,23.1,59,54,1026.9,5.7,13.6,1.7,0,0
12/02/2022 20:26,13.7,22.9,59,55,1026.9,5.8,13.1,2.7,0,0
12/02/2022 20:36,13.7,22.8,58,55,1027.1,5.6,13.3,2.4,0,0
12/02/2022 20:46,13.7,22.7,59,55,1027.2,5.8,12.3,4.8,0,0
12/02/2022 20:56,13.3,22.5,61,55,1027.4,5.9,12.2,3.7,0,0
12/02/2022 21:06,13,22.3,63,55,1027.5,6.1,12.9,1.7,0,0
12/02/2022 21:16,13,22.3,63,56,1027.5,6.1,12.9,1.7,0,0
12/02/2022 21:26,13.1,22,62,56,1027.2,6,12.2,3.1,0,0
12/02/2022 21:36,13.2,22,62,56,1027.3,6.1,13.1,1.7,0,0
12/02/2022 21:46,13.3,21.9,62,58,1027.5,6.2,13,2,0,0
12/02/2022 21:56,13.3,21.8,61,58,1027.5,5.9,13.2,1.7,0,0
12/02/2022 22:06,13.4,21.7,61,58,1027.3,6,13.4,1.7,0,0
12/02/2022 22:16,13.4,21.5,61,58,1027.5,6,13.4,1.4,0,0
12/02/2022 22:26,13.4,21.4,61,59,1027.4,6,13.1,2,0,0
12/02/2022 22:36,13.4,21.1,61,59,1027.1,6,13.4,1,0,0
12/02/2022 22:46,13.3,21.3,61,59,1027.5,5.9,13.3,1,0,0
12/02/2022 22:56,13.3,21.2,61,59,1027,5.9,13.3,1.4,0,0
12/02/2022 23:06,13.3,21.1,62,59,1026.9,6.2,13.3,0.7,0,0
12/02/2022 23:16,13.3,20.9,62,60,1026.9,6.2,12.3,3.4,0,0
12/02/2022 23:26,13.2,20.8,63,60,1026.9,6.3,13.2,1.4,0,0
12/02/2022 23:36,13.1,20.8,63,60,1026.9,6.2,12.8,2,0,0
12/02/2022 23:47,13,20.6,64,60,1026.9,6.3,13,1.4,0,0
12/02/2022 23:57,13,20.6,64,60,1026.6,6.3,13,1.4,0,0
13/02/2022 0:07,13,20.5,65,61,1026.6,6.6,12.9,1.7,0,0
13/02/2022 0:17,12.9,20.4,66,61,1026.2,6.7,12.9,1,0,0
13/02/2022 0:27,12.9,20.4,66,61,1026.4,6.7,12.9,1.4,0,0
13/02/2022 0:37,12.9,20.2,66,61,1026.3,6.7,12.9,1.4,0,0
13/02/2022 0:47,12.9,20.2,65,61,1026.3,6.5,12.9,1.4,0,0
13/02/2022 0:57,13,20.2,64,61,1026,6.3,12.9,1.7,0,0
13/02/2022 1:07,12.9,20,64,61,1025.9,6.3,12.9,1.4,0,0
13/02/2022 1:17,12.9,20.1,64,61,1026.1,6.3,12.9,1.4,0,0
13/02/2022 1:27,12.8,20.1,64,61,1026,6.2,12.4,2,0,0
13/02/2022 1:37,12.7,20,65,61,1025.8,6.3,12.7,1,0,0
13/02/2022 1:47,12.6,19.8,66,62,1025.6,6.4,12.6,1,0,0
13/02/2022 1:57,12.4,19.7,66,62,1025.4,6.2,12.4,1,0,0
13/02/2022 2:07,12.3,19.6,66,62,1025.5,6.1,12.3,0.7,0,0
13/02/2022 2:17,12.1,19.6,67,62,1025.5,6.2,12.1,0.3,0,0
13/02/2022 2:27,12.1,19.5,67,62,1025.2,6.2,12.1,0.7,0,0
13/02/2022 2:37,12.1,19.5,68,62,1025.2,6.4,12.1,0,0,0
13/02/2022 2:47,12.2,19.4,68,62,1025,6.5,12.2,0.3,0,0
13/02/2022 2:57,12.2,19.3,68,63,1024.9,6.5,12,1.7,0,0
13/02/2022 3:07,12.2,19.2,67,63,1025.2,6.3,12,1.7,0,0
13/02/2022 3:17,12.2,19.1,67,63,1025,6.3,11.5,2.4,0,0
13/02/2022 3:27,12.2,19.1,68,63,1025,6.5,12.2,1,0,0
13/02/2022 3:37,12.1,19,68,63,1025,6.4,11.6,2,0,0
13/02/2022 3:47,12,18.9,68,64,1025,6.3,12,0.7,0,0
13/02/2022 3:57,11.9,18.8,69,64,1024.9,6.4,11.9,1,0,0
13/02/2022 4:07,11.9,18.8,69,64,1024.9,6.4,11.9,1,0,0
13/02/2022 4:17,12,18.7,68,64,1025,6.3,12,1.4,0,0
13/02/2022 4:28,12.1,18.7,68,64,1025,6.4,12.1,0.3,0,0
13/02/2022 4:38,12,18.6,68,64,1024.8,6.3,12,0,0,0
13/02/2022 4:48,12,18.5,68,64,1025,6.3,12,1,0,0
13/02/2022 4:58,12,18.4,68,64,1025.1,6.3,12,0,0,0
13/02/2022 5:08,12,18.3,68,64,1025.2,6.3,12,0.7,0,0
13/02/2022 5:18,12.1,18.3,68,64,1024.9,6.4,12.1,0.7,0,0
13/02/2022 5:28,12.2,18.2,68,64,1025.3,6.5,12.2,1,0,0
13/02/2022 5:38,12.3,18.2,68,64,1025.4,6.6,12.3,0,0,0
13/02/2022 5:48,12.2,18.2,68,64,1025.5,6.5,12.2,0.7,0,0
13/02/2022 5:58,11.9,17.9,69,64,1025.7,6.4,11.9,0,0,0
13/02/2022 6:08,11.7,17.9,69,64,1025.5,6.2,11.7,0.7,0,0
13/02/2022 6:18,11.7,17.9,69,64,1025.9,6.2,11.7,0,0,1
13/02/2022 6:28,11.8,17.9,70,64,1025.8,6.5,11.8,0.7,0,4
13/02/2022 6:38,11.9,17.9,70,64,1025.8,6.6,11.9,0,0,9
13/02/2022 6:48,12.1,17.9,69,64,1026.3,6.6,12.1,0.3,0,13
13/02/2022 6:58,12.4,17.9,69,64,1026.2,6.9,12.2,1.7,0,17
13/02/2022 7:08,12.6,17.8,68,64,1026.2,6.8,12.4,1.7,0,22
13/02/2022 7:18,12.8,17.8,65,64,1026.5,6.4,12.4,2,0,30
13/02/2022 7:28,13,17.8,63,64,1026.5,6.1,12.9,1.7,0,44
13/02/2022 7:38,13.3,17.8,62,64,1026.6,6.2,13,2,0,62
13/02/2022 7:48,13.7,17.8,62,64,1026.8,6.5,13.5,2,0,62
13/02/2022 7:58,13.8,17.8,60,64,1027,6.2,13.4,2.4,0,69
13/02/2022 8:08,14,17.9,58,64,1027.2,5.9,13.6,2.4,0,65
13/02/2022 8:18,14,17.9,58,64,1027.2,5.9,13.6,2.4,0,86
13/02/2022 8:28,14.3,17.9,57,64,1027.1,5.9,14,2.4,0,94
13/02/2022 8:38,14.5,17.9,56,64,1027.4,5.8,14.5,1.7,0,86
13/02/2022 8:48,14.6,17.9,55,64,1027.5,5.7,14.5,2,0,84
13/02/2022 8:58,14.5,17.9,55,64,1027.5,5.6,14.4,2,0,78
13/02/2022 9:09,14.6,17.9,55,64,1027.4,5.7,14.5,2,0,110
13/02/2022 9:19,15,18.2,53,64,1027.6,5.5,14.8,2.4,0,105
13/02/2022 9:29,15.2,18.2,53,64,1027.7,5.7,15.2,1.4,0,88
13/02/2022 9:39,15.5,18.2,52,64,1027.8,5.7,15.5,1.7,0,139
13/02/2022 9:49,15.8,18.3,51,63,1027.8,5.7,15.7,2.4,0,133
13/02/2022 9:59,16.1,18.6,49,63,1027.7,5.4,15.7,3.4,0,128
13/02/2022 10:09,16.4,18.6,49,63,1027.7,5.7,16.4,1.4,0,101
13/02/2022 10:19,16.6,18.7,48,63,1027.7,5.5,16.6,2.4,0,115
13/02/2022 10:29,16.3,18.7,48,63,1028,5.3,16.3,2,0,136
13/02/2022 10:39,16.5,18.8,47,63,1027.8,5.1,15.8,4.8,0,143
13/02/2022 10:49,16.8,19.1,47,62,1028.2,5.4,16.5,3.4,0,264
13/02/2022 10:59,17.6,19.1,44,62,1027.9,5.2,17.6,2.7,0,224
13/02/2022 11:09,17.6,19.4,43,61,1028.1,4.9,17.4,3.7,0,170
13/02/2022 11:19,16.8,19.4,46,61,1028.1,5.1,16.5,3.4,0,148
13/02/2022 11:29,17,19.6,44,61,1027.8,4.7,16.9,3.1,0,177
13/02/2022 11:39,17.5,19.6,43,61,1027.8,4.8,17.5,2.7,0,178
13/02/2022 11:49,18,19.7,42,61,1027.8,4.9,18,2,0,255
13/02/2022 11:59,19.2,19.8,39,61,1027.6,4.9,19.2,1.4,0,263
13/02/2022 12:09,20,20.2,34,60,1027.5,3.7,20,1.7,0,227
13/02/2022 12:19,20.6,20.3,34,59,1027.3,4.2,20.6,2,0,345
13/02/2022 12:29,20.9,20.6,32,59,1027.3,3.6,20.9,1.7,0,360
13/02/2022 12:39,22,20.9,31,58,1027.1,4.1,22,3.1,0,395
13/02/2022 12:49,21.4,21,31,57,1027.2,3.6,21.4,2.4,0,403
13/02/2022 12:59,20.7,21.2,32,57,1026.8,3.4,20.7,2.4,0,366
13/02/2022 13:09,22,21.4,31,56,1026.8,4.1,22,3.1,0,676
13/02/2022 13:19,22.3,21.7,29,56,1026.9,3.4,22.3,3.4,0,198
13/02/2022 13:29,22.3,21.9,30,56,1026.5,3.9,22.3,4.4,0,552
13/02/2022 13:39,22.7,22,29,54,1026.4,3.7,22.7,4.4,0,400
13/02/2022 13:49,22.6,22.3,30,54,1026.2,4.1,22.6,8.5,0,503
13/02/2022 13:59,22.8,22.7,28,53,1026.1,3.3,22.8,2.4,0,501
13/02/2022 14:10,23.5,23,27,53,1026.4,3.4,23.5,2.4,0,530
13/02/2022 14:20,24,23.4,26,53,1026,3.3,24,1.7,0,459
13/02/2022 14:30,23.7,23.7,27,52,1025.9,3.6,23.6,3.1,0,453
13/02/2022 14:40,24.3,24.2,25,51,1025.7,3,24.3,2.7,0,180
13/02/2022 14:50,22.7,24.4,28,51,1025.7,3.2,22.7,4.1,0,148
13/02/2022 15:00,21,24.1,31,51,1025.5,3.2,21,4.4,0,116
13/02/2022 15:10,21.7,24.2,31,51,1025.5,3.8,21.7,2.7,0,226
13/02/2022 15:20,22.2,24.6,29,51,1025.4,3.3,22.2,2.7,0,319
13/02/2022 15:30,23.4,24.9,28,51,1025.4,3.9,23.4,3.7,0,304
13/02/2022 15:40,23.8,25.3,28,50,1025.2,4.2,23.8,3.4,0,299
13/02/2022 15:50,23.3,25.3,29,50,1025.2,4.3,23.3,2,0,262
13/02/2022 16:00,23.6,25.7,28,50,1025.1,4,23.6,3.7,0,229
13/02/2022 16:10,23.4,26,28,49,1025.2,3.9,23.4,2.7,0,219
13/02/2022 16:20,23.1,26.1,29,49,1025.2,4.1,23.1,5.1,0,200
13/02/2022 16:30,22.7,26.3,28,49,1025.3,3.2,22.7,3.7,0,178
13/02/2022 16:40,21.5,26.6,30,49,1025.4,3.2,21.5,4.1,0,156
13/02/2022 16:50,21.3,26.6,30,49,1025.5,3,21.3,3.4,0,138
13/02/2022 17:00,20.2,26.7,33,49,1025.6,3.4,20.2,1.4,0,53
13/02/2022 17:10,19,26.7,36,49,1025.8,3.6,18.9,4.8,0,40
13/02/2022 17:20,17.8,26.7,39,49,1025.7,3.7,17.8,2.7,0,21
13/02/2022 17:30,16.8,26.5,42,49,1025.6,3.8,16.8,2.4,0,15
13/02/2022 17:40,16.4,26.2,43,49,1025.9,3.8,16,3.4,0,14
13/02/2022 17:50,16.2,26,44,49,1025.7,3.9,16.1,2.7,0,9
13/02/2022 18:00,15.8,25.9,46,50,1026.1,4.2,15.7,2.4,0,3
13/02/2022 18:10,15.5,25.8,47,50,1026,4.2,15.4,2.4,0,0
13/02/2022 18:20,15.4,25.7,47,50,1026,4.1,15.4,2,0,0
13/02/2022 18:30,15.2,25.6,48,50,1026,4.3,15.2,2,0,0
13/02/2022 18:40,14.9,25.5,51,49,1026.3,4.9,14.2,3.4,0,0
13/02/2022 18:51,14.8,25.4,51,49,1026.3,4.8,14.2,3.1,0,0
13/02/2022 19:01,14.7,25.3,51,49,1026.4,4.7,14.3,2.7,0,0
13/02/2022 19:11,14.7,25.1,52,49,1026.6,4.9,13.9,3.7,0,0
13/02/2022 19:21,14.7,25.1,52,49,1026.8,4.9,14.3,2.7,0,0
13/02/2022 19:31,14.6,25,52,49,1026.9,4.9,14.3,2.4,0,0
13/02/2022 19:41,14.6,24.7,52,50,1027.1,4.9,14.3,2.4,0,0
13/02/2022 19:51,14.5,24.6,52,51,1027.3,4.8,14.4,2,0,0
13/02/2022 20:01,14.5,24.4,53,51,1027.5,5,14.5,1,0,0
13/02/2022 20:11,14.5,24.2,53,51,1027.6,5,14.5,1.4,0,0
13/02/2022 20:21,14.5,24,53,51,1027.8,5,14.4,2,0,0
13/02/2022 20:31,14.2,24,55,52,1028,5.3,14.2,1.4,0,0
13/02/2022 20:41,14,23.8,56,53,1028,5.4,14,0.7,0,0
13/02/2022 20:51,13.8,23.7,59,53,1028,5.9,13.2,2.7,0,0
13/02/2022 21:01,13.7,23.5,61,53,1028.3,6.3,13.7,1.7,0,0
13/02/2022 21:11,13.5,23.4,62,53,1028.3,6.4,12.9,2.7,0,0
13/02/2022 21:21,13.1,23.3,64,53,1028.3,6.4,13.1,1.4,0.3,0
13/02/2022 21:31,12.8,23.1,66,54,1028.3,6.6,12.8,1.4,0.3,0
13/02/2022 21:41,12.7,23,68,54,1028.4,6.9,12.7,1,0.3,0
13/02/2022 21:51,12.6,22.8,68,54,1028.4,6.8,12.6,0,0.3,0
13/02/2022 22:01,12.5,22.7,69,55,1028.5,7,12.5,0.7,0.3,0
13/02/2022 22:11,12.5,22.5,70,55,1028.4,7.2,12.5,0,0.3,0
